Model,Displ,Cyl,Trans,Drive,Fuel,Sales Area,Stnd,Underhood ID,Veh Class,Air Pollution Score,FE Calc Appr,City MPG,Hwy MPG,Cmb MPG,Unadj Cmb MPG,Greenhouse Gas Score,SmartWay
SUBARU Legacy,2.5,(4 cyl),Man-6,4WD,Gasoline,CA,L2,7FJXB02.5PRA,small car,6,N/A,17,24,20,25.5524,6,no
SUBARU Legacy,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,L2,7FJXB02.5PRA,small car,6,N/A,18,25,21,26.7232,6,no
SUBARU Legacy,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,L2,7FJXB02.5MTC,small car,6,N/A,19,26,22,28.7301,6,no
SUBARU Legacy,2.5,(4 cyl),Auto-S4,4WD,Gasoline,CA,L2,7FJXB02.5MTC,small car,6,N/A,20,28,23,30.1161,7,yes
SUBARU Legacy Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,S2,7FJXB02.5NVD,station wagon,9.5,N/A,19,26,22,28.7301,6,yes
SUBARU Legacy Wagon,2.5,(4 cyl),Auto-S4,4WD,Gasoline,CA,S2,7FJXB02.5NVD,station wagon,9.5,N/A,20,28,23,30.1161,7,yes
SUBARU Legacy Wagon,2.5,(4 cyl),Auto-S5,4WD,Gasoline,FA,B5,7FJXB02.5PRA,station wagon,6,N/A,17,23,20,25.4666,6,no
SUBARU Legacy Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,B5,7FJXB02.5PRA,station wagon,6,N/A,18,25,21,26.7232,6,no
SUBARU Legacy Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,B5,7FJXB02.5MTC,station wagon,6,N/A,19,26,22,28.7301,6,no
SUBARU Legacy Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,B5,7FJXB02.5NVD,station wagon,6,N/A,19,26,22,28.7301,6,no
SUBARU Legacy Wagon,2.5,(4 cyl),Auto-S4,4WD,Gasoline,FA,B5,7FJXB02.5MTC,station wagon,6,N/A,20,28,23,30.1161,7,yes
SUBARU Legacy Wagon,2.5,(4 cyl),Auto-S4,4WD,Gasoline,FA,B5,7FJXB02.5NVD,station wagon,6,N/A,20,28,23,30.1161,7,yes
SUBARU Legacy Wagon,2.5,(4 cyl),Auto-S5,4WD,Gasoline,CA,L2,7FJXB02.5PRA,station wagon,6,N/A,17,23,20,25.4666,6,no
SUBARU Legacy Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,L2,7FJXB02.5PRA,station wagon,6,N/A,18,25,21,26.7232,6,no
SUBARU Legacy Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,L2,7FJXB02.5MTC,station wagon,6,N/A,19,26,22,28.7301,6,no
SUBARU Legacy Wagon,2.5,(4 cyl),Auto-S4,4WD,Gasoline,CA,L2,7FJXB02.5MTC,station wagon,6,N/A,20,28,23,30.1161,7,yes
SUBARU Outback,2.5,(4 cyl),Auto-S4,4WD,Gasoline,CA,S2,7FJXB02.5NVD,SUV,9.5,N/A,20,26,22,28.8265,6,yes
SUBARU Outback,2.5,(4 cyl),Auto-S4,4WD,Gasoline,FA,B5,7FJXB02.5MTC,SUV,6,N/A,20,26,22,28.8265,6,no
SUBARU Outback,2.5,(4 cyl),Auto-S4,4WD,Gasoline,FA,B5,7FJXB02.5NVD,SUV,6,N/A,20,26,22,28.8265,6,no
SUBARU Outback,2.5,(4 cyl),Auto-S4,4WD,Gasoline,CA,L2,7FJXB02.5MTC,SUV,6,N/A,20,26,22,28.8265,6,no
SUBARU Outback,3,(6 cyl),Auto-S5,4WD,Gasoline,FA,B5,7FJXT03.0TLW,SUV,6,N/A,17,23,20,25.466,6,no
SUBARU Outback,3,(6 cyl),Auto-S5,4WD,Gasoline,CA,L2,7FJXT03.0TLW,SUV,6,N/A,17,23,20,25.466,6,no
SUBARU Outback Wagon,2.5,(4 cyl),Auto-S4,4WD,Gasoline,CA,S2,7FJXB02.5NVD,SUV,9.5,N/A,20,26,22,28.8265,6,yes
SUBARU Outback Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,S2,7FJXB02.5NVD,SUV,9.5,N/A,20,26,22,29.3926,6,yes
SUBARU Outback Wagon,2.5,(4 cyl),Auto-S5,4WD,Gasoline,FA,B5,7FJXB02.5PRA,SUV,6,N/A,17,24,20,25.8061,6,no
SUBARU Outback Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,B5,7FJXB02.5PRA,SUV,6,N/A,18,24,21,26.9473,6,no
SUBARU Outback Wagon,2.5,(4 cyl),Auto-S4,4WD,Gasoline,FA,B5,7FJXB02.5MTC,SUV,6,N/A,20,26,22,28.8265,6,no
SUBARU Outback Wagon,2.5,(4 cyl),Auto-S4,4WD,Gasoline,FA,B5,7FJXB02.5NVD,SUV,6,N/A,20,26,22,28.8265,6,no
SUBARU Outback Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,B5,7FJXB02.5MTC,SUV,6,N/A,20,26,22,29.3926,6,no
SUBARU Outback Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,B5,7FJXB02.5NVD,SUV,6,N/A,20,26,22,29.3926,6,no
SUBARU Outback Wagon,2.5,(4 cyl),Auto-S5,4WD,Gasoline,CA,L2,7FJXB02.5PRA,SUV,6,N/A,17,24,20,25.8061,6,no
SUBARU Outback Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,L2,7FJXB02.5PRA,SUV,6,N/A,18,24,21,26.9473,6,no
SUBARU Outback Wagon,2.5,(4 cyl),Auto-S4,4WD,Gasoline,CA,L2,7FJXB02.5MTC,SUV,6,N/A,20,26,22,28.8265,6,no
SUBARU Outback Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,L2,7FJXB02.5MTC,SUV,6,N/A,20,26,22,29.3926,6,no
SUBARU Outback Wagon,3,(6 cyl),Auto-S5,4WD,Gasoline,FA,B5,7FJXT03.0TLW,SUV,6,N/A,17,23,20,25.466,6,no
SUBARU Outback Wagon,3,(6 cyl),Auto-S5,4WD,Gasoline,CA,L2,7FJXT03.0TLW,SUV,6,N/A,17,23,20,25.466,6,no
SUZUKI Aerio,2.3,(4 cyl),Auto-L4,4WD,Gasoline,FA,B5,7SKXV2.295D1,small car,6,N/A,21,26,23,30.2009,7,yes
SUZUKI Aerio,2.3,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,7SKXV2.295D1,small car,6,N/A,22,28,24,32.1028,7,yes
SUZUKI Aerio,2.3,(4 cyl),Man-5,2WD,Gasoline,FA,B5,7SKXV2.295D1,small car,6,N/A,22,28,24,32.1214,7,yes
SUZUKI Aerio,2.3,(4 cyl),Auto-L4,4WD,Gasoline,CA,L2,7SKXV2.295D1,small car,6,N/A,21,26,23,30.2009,7,yes
SUZUKI Aerio,2.3,(4 cyl),Auto-L4,2WD,Gasoline,CA,L2,7SKXV2.295D1,small car,6,N/A,22,28,24,32.1028,7,yes
SUZUKI Aerio,2.3,(4 cyl),Man-5,2WD,Gasoline,CA,L2,7SKXV2.295D1,small car,6,N/A,22,28,24,32.1214,7,yes
SUZUKI Forenza,2,(4 cyl),Auto-4,2WD,Gasoline,FC,U2,7GDXV02.0D04,small car,7,N/A,19,28,22,28.9921,6,yes
SUZUKI Forenza,2,(4 cyl),Man-5,2WD,Gasoline,FC,U2,7GDXV02.0D04,small car,7,N/A,20,28,23,30.1545,7,yes
SUZUKI Forenza,2,(4 cyl),Auto-4,2WD,Gasoline,FC,B5,7GDXV02.0D04,small car,6,N/A,19,28,22,28.9921,6,no
SUZUKI Forenza,2,(4 cyl),Man-5,2WD,Gasoline,FC,B5,7GDXV02.0D04,small car,6,N/A,20,28,23,30.1545,7,yes
SUZUKI Forenza Wagon,2,(4 cyl),Man-5,2WD,Gasoline,FC,U2,7GDXV02.0D04,station wagon,7,N/A,17,25,20,25.6065,6,yes
SUZUKI Forenza Wagon,2,(4 cyl),Auto-4,2WD,Gasoline,FC,U2,7GDXV02.0D04,station wagon,7,N/A,17,26,20,25.9146,6,yes
SUZUKI Forenza Wagon,2,(4 cyl),Auto-4,2WD,Gasoline,FC,U2,7GDXV02.0D04,station wagon,7,N/A,19,27,22,28.3659,6,yes
SUZUKI Forenza Wagon,2,(4 cyl),Man-5,2WD,Gasoline,FC,U2,7GDXV02.0D04,station wagon,7,N/A,19,27,22,29.0841,6,yes
SUZUKI Forenza Wagon,2,(4 cyl),Man-5,2WD,Gasoline,FC,B5,7GDXV02.0D04,station wagon,6,N/A,17,25,20,25.6065,6,no
SUZUKI Forenza Wagon,2,(4 cyl),Auto-4,2WD,Gasoline,FC,B5,7GDXV02.0D04,station wagon,6,N/A,17,26,20,25.9146,6,no
SUZUKI Forenza Wagon,2,(4 cyl),Auto-4,2WD,Gasoline,FC,B5,7GDXV02.0D04,station wagon,6,N/A,19,27,22,28.3659,6,no
SUZUKI Forenza Wagon,2,(4 cyl),Man-5,2WD,Gasoline,FC,B5,7GDXV02.0D04,station wagon,6,N/A,19,27,22,29.0841,6,no
SUZUKI Grand Vitara,2.7,(6 cyl),Man-5,2WD,Gasoline,FA,B5,7SKXT2.745E1,SUV,6,N/A,16,22,18,23.7566,5,no
SUZUKI Grand Vitara,2.7,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,7SKXT2.745E1,SUV,6,N/A,17,22,19,24.848,5,no
SUZUKI Grand Vitara,2.7,(6 cyl),Man-5,4WD,Gasoline,FA,B5,7SKXT2.745E1,SUV,6,N/A,16,21,18,23.3786,5,no
SUZUKI Grand Vitara,2.7,(6 cyl),Auto-L5,4WD,Gasoline,FA,B5,7SKXT2.745E1,SUV,6,N/A,17,21,19,24.2613,5,no
SUZUKI Grand Vitara,2.7,(6 cyl),Man-5,2WD,Gasoline,CA,L2,7SKXT2.745E1,SUV,6,N/A,16,22,18,23.7566,5,no
SUZUKI Grand Vitara,2.7,(6 cyl),Auto-L5,2WD,Gasoline,CA,L2,7SKXT2.745E1,SUV,6,N/A,17,22,19,24.848,5,no
SUZUKI Grand Vitara,2.7,(6 cyl),Man-5,4WD,Gasoline,CA,L2,7SKXT2.745E1,SUV,6,N/A,16,21,18,23.3786,5,no
SUZUKI Grand Vitara,2.7,(6 cyl),Auto-L5,4WD,Gasoline,CA,L2,7SKXT2.745E1,SUV,6,N/A,17,21,19,24.2613,5,no
SUZUKI Reno,2,(4 cyl),Auto-4,2WD,Gasoline,FC,U2,7GDXV02.0D04,small car,7,N/A,19,28,22,28.9921,6,yes
SUZUKI Reno,2,(4 cyl),Man-5,2WD,Gasoline,FC,U2,7GDXV02.0D04,small car,7,N/A,20,28,23,30.1545,7,yes
SUZUKI Reno,2,(4 cyl),Auto-4,2WD,Gasoline,FC,B5,7GDXV02.0D04,small car,6,N/A,19,28,22,28.9921,6,no
SUZUKI Reno,2,(4 cyl),Man-5,2WD,Gasoline,FC,B5,7GDXV02.0D04,small car,6,N/A,20,28,23,30.1545,7,yes
SUZUKI SX4,2,(4 cyl),Man-5,4WD,Gasoline,FA,B5,7SKXV1.995D1,station wagon,6,N/A,21,26,23,29.7754,7,yes
SUZUKI SX4,2,(4 cyl),Auto-L4,4WD,Gasoline,FA,B5,7SKXV1.995D1,station wagon,6,N/A,21,28,24,30.9901,7,yes
SUZUKI SX4,2,(4 cyl),Man-5,2WD,Gasoline,FA,B5,7SKXV1.995D1,station wagon,6,N/A,22,28,24,31.7717,7,yes
SUZUKI SX4,2,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,7SKXV1.995D1,station wagon,6,N/A,22,30,25,33.2758,7,yes
SUZUKI SX4,2,(4 cyl),Man-5,4WD,Gasoline,CA,L2,7SKXV1.995D1,station wagon,6,N/A,21,26,23,29.7754,7,yes
SUZUKI SX4,2,(4 cyl),Auto-L4,4WD,Gasoline,CA,L2,7SKXV1.995D1,station wagon,6,N/A,21,28,24,30.9901,7,yes
SUZUKI SX4,2,(4 cyl),Man-5,2WD,Gasoline,CA,L2,7SKXV1.995D1,station wagon,6,N/A,22,28,24,31.7717,7,yes
SUZUKI SX4,2,(4 cyl),Auto-L4,2WD,Gasoline,CA,L2,7SKXV1.995D1,station wagon,6,N/A,22,30,25,33.2758,7,yes
SUZUKI XL7,3.6,(6 cyl),Auto-S5,2WD,Gasoline,FC,B4,7GMXT03.6150,SUV,7,N/A,16,22,18,23.8745,5,no
SUZUKI XL7,3.6,(6 cyl),Auto-S5,4WD,Gasoline,FC,B4,7GMXT03.6150,SUV,7,N/A,16,21,18,22.7724,5,no
TOYOTA 4Runner,4.7,(8 cyl),Auto-L5,2WD,Gasoline,CA,U2,7TYXT04.7BEM,SUV,7,N/A,15,19,17,21.5231,4,no
TOYOTA 4Runner,4.7,(8 cyl),Auto-L5,4WD,Gasoline,CA,U2,7TYXT04.7BKY,SUV,7,N/A,14,18,16,20.3693,4,no
TOYOTA 4Runner,4,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,7TYXT04.0AEM,SUV,6,N/A,16,21,18,23.4219,5,no
TOYOTA 4Runner,4,(6 cyl),Auto-L5,4WD,Gasoline,FA,B5,7TYXT04.0AEM,SUV,6,N/A,16,20,17,22.2253,4,no
TOYOTA 4Runner,4,(6 cyl),Auto-L5,2WD,Gasoline,CA,L2,7TYXT04.0AEM,SUV,6,N/A,16,21,18,23.4219,5,no
TOYOTA 4Runner,4,(6 cyl),Auto-L5,4WD,Gasoline,CA,L2,7TYXT04.0AEM,SUV,6,N/A,16,20,17,22.2253,4,no
TOYOTA 4Runner,4.7,(8 cyl),Auto-L5,2WD,Gasoline,FA,B5,7TYXT04.7BEM,SUV,6,N/A,15,19,17,21.5231,4,no
TOYOTA 4Runner,4.7,(8 cyl),Auto-L5,4WD,Gasoline,FA,B8,7TYXT04.7BKY,SUV,3,N/A,14,18,16,20.3693,4,no
TOYOTA Avalon,3.5,(6 cyl),Auto-S5,2WD,Gasoline,CA,U2,7TYXV03.5BEA,large car,7,N/A,20,28,23,29.8142,7,yes
TOYOTA Avalon,3.5,(6 cyl),Auto-S5,2WD,Gasoline,FA,B5,7TYXV03.5BEA,large car,6,N/A,20,28,23,29.8142,7,yes
TOYOTA Camry,2.4,(4 cyl),Auto-L5,2WD,Gasoline,CA,S2,7TYXV02.4HXA,midsize car,9.5,N/A,21,30,24,31.9492,7,yes
TOYOTA Camry,2.4,(4 cyl),Auto-L5,2WD,Gasoline,CA,U2,7TYXV02.4BEB,midsize car,7,N/A,21,30,24,31.9492,7,yes
TOYOTA Camry,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,U2,7TYXV02.4BEB,midsize car,7,N/A,21,31,25,32.4557,7,yes
TOYOTA Camry,3.5,(6 cyl),Auto-S6,2WD,Gasoline,CA,U2,7TYXV03.5BEA,midsize car,7,N/A,19,28,23,29.6248,7,yes
TOYOTA Camry,2.4,(4 cyl),Auto-L5,2WD,Gasoline,FA,B5,7TYXV02.4BEB,midsize car,6,N/A,21,30,24,31.9492,7,yes
TOYOTA Camry,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,B5,7TYXV02.4BEB,midsize car,6,N/A,21,31,25,32.4557,7,yes
TOYOTA Camry,3.5,(6 cyl),Auto-S6,2WD,Gasoline,FA,B5,7TYXV03.5BEA,midsize car,6,N/A,19,28,23,29.6248,7,yes
TOYOTA Camry Hybrid,2.4,(4 cyl),Auto-AV,2WD,Gasoline,CA,S2,7TYXV02.4HC1,midsize car,9.5,N/A,33,34,34,45.9416,9,yes
TOYOTA Camry Hybrid,2.4,(4 cyl),Auto-AV,2WD,Gasoline,FA,B3,7TYXV02.4HC1,midsize car,8,N/A,33,34,34,45.9416,9,yes
TOYOTA Corolla,1.8,(4 cyl),Auto-L4,2WD,Gasoline,CA,U2,7TYXV01.8BEA,small car,7,N/A,26,35,29,39.1089,8,yes
TOYOTA Corolla,1.8,(4 cyl),Man-5,2WD,Gasoline,CA,U2,7TYXV01.8BEA,small car,7,N/A,28,37,31,41.7571,9,yes
TOYOTA Corolla,1.8,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,7TYXV01.8BEA,small car,6,N/A,26,35,29,39.1089,8,yes
TOYOTA Corolla,1.8,(4 cyl),Man-5,2WD,Gasoline,FA,B5,7TYXV01.8BEA,small car,6,N/A,28,37,31,41.7571,9,yes
TOYOTA FJ Cruiser,4,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,7TYXT04.0AEM,SUV,6,N/A,17,21,18,23.7098,5,no
TOYOTA FJ Cruiser,4,(6 cyl),Man-6,4WD,Gasoline,FA,B5,7TYXT04.0AEM,SUV,6,N/A,15,18,16,20.5027,4,no
TOYOTA FJ Cruiser,4,(6 cyl),Auto-L5,4WD,Gasoline,FA,B5,7TYXT04.0AEM,SUV,6,N/A,15,19,17,22.0388,4,no
TOYOTA FJ Cruiser,4,(6 cyl),Auto-L5,2WD,Gasoline,CA,L2,7TYXT04.0AEM,SUV,6,N/A,17,21,18,23.7098,5,no
TOYOTA FJ Cruiser,4,(6 cyl),Man-6,4WD,Gasoline,CA,L2,7TYXT04.0AEM,SUV,6,N/A,15,18,16,20.5027,4,no
TOYOTA FJ Cruiser,4,(6 cyl),Auto-L5,4WD,Gasoline,CA,L2,7TYXT04.0AEM,SUV,6,N/A,15,19,17,22.0388,4,no
TOYOTA Highlander,3.3,(6 cyl),Auto-L5,2WD,Gasoline,CA,U2,7TYXT03.3BEM,SUV,7,N/A,17,23,19,25.0083,5,no
TOYOTA Highlander,3.3,(6 cyl),Auto-L5,4WD,Gasoline,CA,U2,7TYXT03.3BEM,SUV,7,N/A,16,22,19,24.076,5,no
TOYOTA Highlander,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,L2,7TYXT02.4AHN,SUV,6,N/A,19,25,22,28.3953,6,no
TOYOTA Highlander,2.4,(4 cyl),Auto-L4,4WD,Gasoline,CA,L2,7TYXT02.4AHN,SUV,6,N/A,18,23,20,26.0126,6,no
TOYOTA Highlander,3.3,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,7TYXT03.3BEM,SUV,6,N/A,17,23,19,25.0083,5,no
TOYOTA Highlander,3.3,(6 cyl),Auto-L5,4WD,Gasoline,FA,B5,7TYXT03.3BEM,SUV,6,N/A,16,22,19,24.076,5,no
TOYOTA Highlander,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,B7,7TYXT02.4AHN,SUV,4,N/A,19,25,22,28.3953,6,no
TOYOTA Highlander,2.4,(4 cyl),Auto-L4,4WD,Gasoline,FA,B7,7TYXT02.4AHN,SUV,4,N/A,18,23,20,26.0126,6,no
TOYOTA Highlander Hybrid,3.3,(6 cyl),Auto-AV,2WD,Gasoline,CA,S2,7TYXT03.3CC1,SUV,9,N/A,28,25,26,34.9898,8,yes
TOYOTA Highlander Hybrid,3.3,(6 cyl),Auto-AV,4WD,Gasoline,CA,S2,7TYXT03.3CC1,SUV,9,N/A,27,25,26,34.2751,8,yes
TOYOTA Highlander Hybrid,3.3,(6 cyl),Auto-AV,2WD,Gasoline,FA,B3,7TYXT03.3CC1,SUV,8,N/A,28,25,26,34.9898,8,yes
TOYOTA Highlander Hybrid,3.3,(6 cyl),Auto-AV,4WD,Gasoline,FA,B3,7TYXT03.3CC1,SUV,8,N/A,27,25,26,34.2751,8,yes
TOYOTA Land Cruiser,4.7,(8 cyl),Auto-L5,4WD,Gasoline,CA,L2,7TYXT04.7AKV,SUV,6,N/A,12,15,13,17.2511,1,no
TOYOTA Land Cruiser,4.7,(8 cyl),Auto-L5,4WD,Gasoline,FA,B8,7TYXT04.7AKV,SUV,3,N/A,12,15,13,17.2511,1,no
TOYOTA Matrix,1.8,(4 cyl),Auto-L4,2WD,Gasoline,CA,U2,7TYXV01.8BEA,station wagon,7,N/A,25,31,27,36.1768,8,yes
TOYOTA Matrix,1.8,(4 cyl),Man-5,2WD,Gasoline,CA,U2,7TYXV01.8BEA,station wagon,7,N/A,26,33,29,38.1605,8,yes
TOYOTA Matrix,1.8,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,7TYXV01.8BEA,station wagon,6,N/A,25,31,27,36.1768,8,yes
TOYOTA Matrix,1.8,(4 cyl),Man-5,2WD,Gasoline,FA,B5,7TYXV01.8BEA,station wagon,6,N/A,26,33,29,38.1605,8,yes
TOYOTA Prius,1.5,(4 cyl),Auto-AV,2WD,Gasoline,CA,S2,7TYXV01.5HC1,midsize car,9.5,N/A,48,45,46,65.7778,10,yes
TOYOTA Prius,1.5,(4 cyl),Auto-AV,2WD,Gasoline,FA,B3,7TYXV01.5HC1,midsize car,8,N/A,48,45,46,65.7778,10,yes
TOYOTA RAV4,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,U2,7TYXT02.4BEH,SUV,7,N/A,21,27,23,30.5294,7,yes
TOYOTA RAV4,2.4,(4 cyl),Auto-L4,4WD,Gasoline,CA,U2,7TYXT02.4BEM,SUV,7,N/A,20,25,22,29.0084,6,yes
TOYOTA RAV4,3.5,(6 cyl),Auto-L5,2WD,Gasoline,CA,U2,7TYXT03.5BEM,SUV,7,N/A,19,27,22,28.9095,6,yes
TOYOTA RAV4,3.5,(6 cyl),Auto-L5,4WD,Gasoline,CA,U2,7TYXT03.5BEM,SUV,7,N/A,19,26,21,27.9374,6,yes
TOYOTA RAV4,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,7TYXT02.4BEH,SUV,6,N/A,21,27,23,30.5294,7,yes
TOYOTA RAV4,2.4,(4 cyl),Auto-L4,4WD,Gasoline,FA,B5,7TYXT02.4BEM,SUV,6,N/A,20,25,22,29.0084,6,no
TOYOTA RAV4,3.5,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,7TYXT03.5BEM,SUV,6,N/A,19,27,22,28.9095,6,no
TOYOTA RAV4,3.5,(6 cyl),Auto-L5,4WD,Gasoline,FA,B5,7TYXT03.5BEM,SUV,6,N/A,19,26,21,27.9374,6,no
TOYOTA Scion TC,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,U2,7TYXV02.4BEA,small car,7,N/A,20,27,23,30.0621,7,yes
TOYOTA Scion TC,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,U2,7TYXV02.4BEA,small car,7,N/A,21,29,24,30.9139,7,yes
TOYOTA Scion TC,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,B5,7TYXV02.4BEA,small car,6,N/A,20,27,23,30.0621,7,yes
TOYOTA Scion TC,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,7TYXV02.4BEA,small car,6,N/A,21,29,24,30.9139,7,yes
TOYOTA Sequoia,4.7,(8 cyl),Auto-L5,2WD,Gasoline,CA,U2,7TYXT04.7BKX,SUV,7,N/A,14,17,15,19.3631,3,no
TOYOTA Sequoia,4.7,(8 cyl),Auto-L5,4WD,Gasoline,CA,U2,7TYXT04.7BKX,SUV,7,N/A,13,17,15,18.843,3,no
TOYOTA Sequoia,4.7,(8 cyl),Auto-L5,2WD,Gasoline,FA,B8,7TYXT04.7BKX,SUV,3,N/A,14,17,15,19.3631,3,no
TOYOTA Sequoia,4.7,(8 cyl),Auto-L5,4WD,Gasoline,FA,B8,7TYXT04.7BKX,SUV,3,N/A,13,17,15,18.843,3,no
TOYOTA Sienna,3.5,(6 cyl),Auto-L5,2WD,Gasoline,CA,U2,7TYXT03.5BEN,minivan,7,N/A,17,24,19,25.2828,5,no
TOYOTA Sienna,3.5,(6 cyl),Auto-L5,4WD,Gasoline,CA,U2,7TYXT03.5BEN,minivan,7,N/A,16,21,18,23.0032,5,no
TOYOTA Sienna,3.5,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,7TYXT03.5BEN,minivan,6,N/A,17,24,19,25.2828,5,no
TOYOTA Sienna,3.5,(6 cyl),Auto-L5,4WD,Gasoline,FA,B5,7TYXT03.5BEN,minivan,6,N/A,16,21,18,23.0032,5,no
TOYOTA Solara,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,U2,7TYXV02.4BEB,small car,7,N/A,21,31,25,32.4557,7,yes
TOYOTA Solara,2.4,(4 cyl),Auto-S5,2WD,Gasoline,CA,U2,7TYXV02.4BEB,small car,7,N/A,22,31,25,32.9899,7,yes
TOYOTA Solara,3.3,(6 cyl),Auto-S5,2WD,Gasoline,CA,U2,7TYXV03.3BEA,small car,7,N/A,18,27,21,27.7565,6,yes
TOYOTA Solara,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,B5,7TYXV02.4BEB,small car,6,N/A,21,31,25,32.4557,7,yes
TOYOTA Solara,2.4,(4 cyl),Auto-S5,2WD,Gasoline,FA,B5,7TYXV02.4BEB,small car,6,N/A,22,31,25,32.9899,7,yes
TOYOTA Solara,3.3,(6 cyl),Auto-S5,2WD,Gasoline,FA,B5,7TYXV03.3BEA,small car,6,N/A,18,27,21,27.7565,6,no
TOYOTA Solara Convertible,3.3,(6 cyl),Auto-S5,2WD,Gasoline,CA,U2,7TYXV03.3BEA,small car,7,N/A,18,26,21,27.1873,6,yes
TOYOTA Solara Convertible,3.3,(6 cyl),Auto-S5,2WD,Gasoline,FA,B5,7TYXV03.3BEA,small car,6,N/A,18,26,21,27.1873,6,no
TOYOTA Tacoma,2.7,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,7TYXT02.7AEH,pickup,6,N/A,19,25,21,27.5684,6,no
TOYOTA Tacoma,2.7,(4 cyl),Man-5,2WD,Gasoline,FA,B5,7TYXT02.7AEH,pickup,6,N/A,20,26,22,29.4338,6,no
TOYOTA Tacoma,2.7,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,7TYXT02.7AEM,pickup,6,N/A,19,25,21,27.5684,6,no
TOYOTA Tacoma,2.7,(4 cyl),Man-5,2WD,Gasoline,FA,B5,7TYXT02.7AEM,pickup,6,N/A,20,26,22,29.4338,6,no
TOYOTA Tacoma,2.7,(4 cyl),Man-5,4WD,Gasoline,FA,B5,7TYXT02.7AEM,pickup,6,N/A,17,22,19,24.714,5,no
TOYOTA Tacoma,2.7,(4 cyl),Auto-L4,2WD,Gasoline,CA,L2,7TYXT02.7AEH,pickup,6,N/A,19,25,21,27.5684,6,no
TOYOTA Tacoma,2.7,(4 cyl),Man-5,2WD,Gasoline,CA,L2,7TYXT02.7AEH,pickup,6,N/A,20,26,22,29.4338,6,no
TOYOTA Tacoma,2.7,(4 cyl),Auto-L4,2WD,Gasoline,CA,L2,7TYXT02.7AEM,pickup,6,N/A,19,25,21,27.5684,6,no
TOYOTA Tacoma,2.7,(4 cyl),Man-5,2WD,Gasoline,CA,L2,7TYXT02.7AEM,pickup,6,N/A,20,26,22,29.4338,6,no
TOYOTA Tacoma,2.7,(4 cyl),Man-5,4WD,Gasoline,CA,L2,7TYXT02.7AEM,pickup,6,N/A,17,22,19,24.714,5,no
TOYOTA Tacoma,4,(6 cyl),Man-6,2WD,Gasoline,FA,B5,7TYXT04.0AEM,pickup,6,N/A,15,19,17,21.9361,4,no
TOYOTA Tacoma,4,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,7TYXT04.0AEM,pickup,6,N/A,17,21,18,23.5386,5,no
TOYOTA Tacoma,4,(6 cyl),Man-6,4WD,Gasoline,FA,B5,7TYXT04.0AEM,pickup,6,N/A,15,18,16,20.8375,4,no
TOYOTA Tacoma,4,(6 cyl),Auto-L5,4WD,Gasoline,FA,B5,7TYXT04.0AEM,pickup,6,N/A,16,20,17,22.3844,4,no
TOYOTA Tacoma,4,(6 cyl),Man-6,2WD,Gasoline,CA,L2,7TYXT04.0AEM,pickup,6,N/A,15,19,17,21.9361,4,no
TOYOTA Tacoma,4,(6 cyl),Auto-L5,2WD,Gasoline,CA,L2,7TYXT04.0AEM,pickup,6,N/A,17,21,18,23.5386,5,no
