Model,Displ,Cyl,Trans,Drive,Fuel,Sales Area,Stnd,Underhood ID,Veh Class,Air Pollution Score,FE Calc Appr,City MPG,Hwy MPG,Cmb MPG,Unadj Cmb MPG,Greenhouse Gas Score,SmartWay
JEEP Cherokee,4,(6 cyl),Man-5,2WD,Gasoline,CL,LEV,1CRXT04.01D0,SUV,2,N/A,16,21,18,22.9333,5,no
JEEP Cherokee,4,(6 cyl),Auto-L4,4WD,Gasoline,CL,LEV,1CRXT04.02D0,SUV,1,N/A,14,18,15,19.7002,3,no
JEEP Cherokee,4,(6 cyl),Man-5,4WD,Gasoline,CL,LEV,1CRXT04.02D0,SUV,1,N/A,15,20,17,22.3914,4,no
JEEP Grand Cherokee,4,(6 cyl),Auto-L4,2WD,Gasoline,CA,ULEV,1CRXT0242240,SUV,2,N/A,14,20,16,21.1549,4,no
JEEP Grand Cherokee,4,(6 cyl),Auto-L4,4WD,Gasoline,CA,ULEV,1CRXT0242240,SUV,2,N/A,14,19,16,20.5466,4,no
JEEP Grand Cherokee,4,(6 cyl),Auto-L4,2WD,Gasoline,NL,LEV,1CRXT04.02D1,SUV,1,N/A,14,20,16,21.1549,4,no
JEEP Grand Cherokee,4,(6 cyl),Auto-L4,4WD,Gasoline,NL,LEV,1CRXT04.02D1,SUV,1,N/A,14,19,16,20.5466,4,no
JEEP Grand Cherokee,4.7,(8 cyl),Auto-L5,2WD,Gasoline,CL,LEV,1CRXT04.72D1,SUV,1,N/A,13,19,15,19.8241,3,no
JEEP Grand Cherokee,4.7,(8 cyl),Auto-L5,4WD,Gasoline,CL,LEV,1CRXT04.72D1,SUV,1,N/A,13,18,15,18.7269,3,no
JEEP Wrangler,2.5,(4 cyl),Auto-L3,4WD,Gasoline,CL,TLEV,1CRXT02.51C0,SUV,1,N/A,14,17,15,19.9155,3,no
JEEP Wrangler,2.5,(4 cyl),Man-5,4WD,Gasoline,CL,TLEV,1CRXT02.51C0,SUV,1,N/A,17,19,17,22.6861,4,no
JEEP Wrangler,4,(6 cyl),Auto-L3,4WD,Gasoline,CL,LEV,1CRXT04.02D0,SUV,1,N/A,13,16,15,18.7575,3,no
JEEP Wrangler,4,(6 cyl),Man-5,4WD,Gasoline,CL,LEV,1CRXT04.02D0,SUV,1,N/A,14,17,15,19.8573,3,no
KIA Optima,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1KMXV02.4D01,midsize car,2,N/A,18,24,20,26.1804,6,no
KIA Optima,2.4,(4 cyl),Man-5,2WD,Gasoline,CL,LEV,1KMXV02.4D01,midsize car,2,N/A,19,26,21,27.7764,6,no
KIA Optima,2.5,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1KMXV02.5E01,midsize car,2,N/A,17,23,19,25.0237,5,no
KIA Optima,2.5,(6 cyl),Man-5,2WD,Gasoline,CL,LEV,1KMXV02.5E01,midsize car,2,N/A,18,24,21,26.9833,6,no
KIA Rio,1.5,(4 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1KMXV01.5C01,small car,2,N/A,22,28,25,32.3404,7,no
KIA Rio,1.5,(4 cyl),Man-5,2WD,Gasoline,CL,LEV,1KMXV01.5C01,small car,2,N/A,24,29,26,34.2106,8,no
KIA Sephia,1.8,(4 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1KMXV01.8A04,small car,2,N/A,19,28,23,29.6248,7,no
KIA Sephia,1.8,(4 cyl),Man-5,2WD,Gasoline,CL,LEV,1KMXV01.8A04,small car,2,N/A,22,28,24,31.6176,7,no
KIA Spectra,1.8,(4 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1KMXV01.8A04,small car,2,N/A,19,28,23,29.6248,7,no
KIA Spectra,1.8,(4 cyl),Man-5,2WD,Gasoline,CL,LEV,1KMXV01.8A04,small car,2,N/A,22,28,24,31.6176,7,no
KIA Sportage,2,(4 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1KMXT02.0B04,SUV,2,N/A,16,20,17,22.6646,4,no
KIA Sportage,2,(4 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1KMXT02.0B04,SUV,2,N/A,16,20,18,23.0278,5,no
KIA Sportage,2,(4 cyl),Man-5,2WD,Gasoline,CL,LEV,1KMXT02.0B04,SUV,2,N/A,17,20,18,23.8659,5,no
KIA Sportage,2,(4 cyl),Man-5,2WD,Gasoline,CL,LEV,1KMXT02.0B04,SUV,2,N/A,18,21,19,24.9214,5,no
KIA Sportage,2,(4 cyl),Auto-L4,4WD,Gasoline,CL,LEV,1KMXT02.0B04,SUV,2,N/A,16,20,17,22.6646,4,no
KIA Sportage,2,(4 cyl),Auto-L4,4WD,Gasoline,CL,LEV,1KMXT02.0B04,SUV,2,N/A,17,20,18,23.2404,5,no
KIA Sportage,2,(4 cyl),Man-5,4WD,Gasoline,CL,LEV,1KMXT02.0B04,SUV,2,N/A,17,20,18,23.8659,5,no
KIA Sportage,2,(4 cyl),Man-5,4WD,Gasoline,CL,LEV,1KMXT02.0B04,SUV,2,N/A,18,21,19,24.5956,5,no
LAMBORGHINI DB132/144 Diablo,6,(12 cyl),Man-5,4WD,Gasoline,CL,T1,1NLXV06.0321,small car,1,N/A,9,12,10,13.1615,0,no
LAND ROVER Discovery,4,(8 cyl),Auto-L4,4WD,Gasoline,CA,LEV,1LRXT04.6001,SUV,1,N/A,12,16,13,17.1054,1,no
LAND ROVER Discovery,4,(8 cyl),Auto-L4,4WD,Gasoline,FA,T1,1LRXT04.0001,SUV,0,N/A,12,16,13,17.1054,1,no
LAND ROVER Discovery,4,(8 cyl),Auto-L4,4WD,Gasoline,FA,T1,1LRXT04.6001,SUV,0,N/A,12,16,13,17.1054,1,no
LAND ROVER Range Rover,4,(8 cyl),Auto-L4,4WD,Gasoline,CA,LEV,1LRXT04.6001,SUV,1,N/A,12,16,13,17.1054,1,no
LAND ROVER Range Rover,4.6,(8 cyl),Auto-L4,4WD,Gasoline,CA,LEV,1LRXT04.6001,SUV,1,N/A,11,14,12,15.4309,0,no
LAND ROVER Range Rover,4,(8 cyl),Auto-L4,4WD,Gasoline,FA,T1,1LRXT04.6001,SUV,0,N/A,12,16,13,17.1054,1,no
LAND ROVER Range Rover,4.6,(8 cyl),Auto-L4,4WD,Gasoline,FA,T1,1LRXT04.6001,SUV,0,N/A,11,14,12,15.4309,0,no
LEXUS ES 300,3,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1TYXV03.0FFC,small car,2,N/A,17,24,20,25.4245,6,no
LEXUS GS 300,4.3,(8 cyl),Auto-L5,2WD,Gasoline,CL,ULEV,1TYXV04.3JJA,midsize car,3,N/A,16,21,18,23.4874,5,no
LEXUS GS 300,3,(6 cyl),Auto-S5,2WD,Gasoline,CL,LEV,1TYXV03.0FFE,midsize car,2,N/A,16,22,18,23.4558,5,no
LEXUS GS 430,4.3,(8 cyl),Auto-L5,2WD,Gasoline,CL,ULEV,1TYXV04.3JJA,midsize car,3,N/A,16,21,18,23.4874,5,no
LEXUS GS 430,3,(6 cyl),Auto-S5,2WD,Gasoline,CL,LEV,1TYXV03.0FFE,midsize car,2,N/A,16,22,18,23.4558,5,no
LEXUS IS 300,3,(6 cyl),Auto-S5,2WD,Gasoline,CL,LEV,1TYXV03.0FFE,small car,2,N/A,16,21,18,23.0381,5,no
LEXUS LS 430,4.3,(8 cyl),Auto-L5,2WD,Gasoline,CL,ULEV,1TYXV04.3JJA,large car,3,N/A,16,23,19,24.2293,5,no
LEXUS LX 470,4.7,(8 cyl),Auto-L4,4WD,Gasoline,CA,LEV,1TYXT04.7FBV,SUV,0,N/A,12,15,13,16.469,1,no
LEXUS LX 470,4.7,(8 cyl),Auto-L4,4WD,Gasoline,FA,T1,1TYXT04.7FBV,SUV,0,N/A,12,15,13,16.469,1,no
LEXUS RX 300,3,(6 cyl),Auto-L4,4WD,Gasoline,CL,LEV,1TYXV03.0FFD,station wagon,2,N/A,16,21,18,23.1592,5,no
LEXUS RX 300,3,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1TYXV03.0FFD,station wagon,2,N/A,17,21,18,23.9236,5,no
LINCOLN Continental,4.6,(8 cyl),Auto-L4,2WD,Gasoline,CL,TLEV,1FMXV04.6VDP,large car,1,N/A,15,23,18,23.4865,5,no
LINCOLN LS,3,(6 cyl),Auto-S5,2WD,Gasoline,CL,LEV,1FMXV03.0VF2,midsize car,2,N/A,15,23,18,22.8416,5,no
LINCOLN LS,3,(6 cyl),Auto-L5,2WD,Gasoline,CL,LEV,1FMXV03.0VF2,midsize car,2,N/A,16,23,19,24.2109,5,no
LINCOLN LS,3.9,(8 cyl),Auto-S5,2WD,Gasoline,CL,LEV,1FMXV03.9VF5,midsize car,2,N/A,15,22,17,22.3306,4,no
LINCOLN LS,3.9,(8 cyl),Auto-L5,2WD,Gasoline,CL,LEV,1FMXV03.9VF5,midsize car,2,N/A,15,22,17,22.5365,4,no
LINCOLN LS,3,(6 cyl),Man-5,2WD,Gasoline,CL,TLEV,1FMXV03.0VD2,midsize car,1,N/A,16,23,19,24.2412,5,no
LINCOLN Navigator,5.4,(8 cyl),Auto-L4,2WD,Gasoline,CA,LEV,1FMXT05.4RF8,SUV,0,N/A,11,15,12,15.9113,0,no
LINCOLN Navigator,5.4,(8 cyl),Auto-L4,4WD,Gasoline,CA,LEV,1FMXT05.4RF8,SUV,0,N/A,10,15,12,15.3266,0,no
LINCOLN Town Car,4.6,(8 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1FMXV04.6VF5,large car,2,N/A,16,23,18,23.7251,5,no
LOTUS Esprit V8,3.5,(8 cyl),Man-5,2WD,Gasoline,CL,T1,1LTXV03.5918,small car,1,N/A,15,27,19,24.2594,5,no
MAZDA 626,2,(4 cyl),Auto-L4,2WD,Gasoline,NF,ULEV,1TKXV02.0GJB,midsize car,3,N/A,19,25,22,28.1425,6,no
MAZDA 626,2,(4 cyl),Man-5,2WD,Gasoline,NF,ULEV,1TKXV02.0GJB,midsize car,3,N/A,23,29,25,33.4584,7,no
MAZDA 626,2.5,(6 cyl),Auto-L4,2WD,Gasoline,CL,TLEV,1TKXV02.5BMA,midsize car,1,N/A,18,24,20,26.1728,6,no
MAZDA 626,2.5,(6 cyl),Man-5,2WD,Gasoline,CL,TLEV,1TKXV02.5BMA,midsize car,1,N/A,19,25,21,27.2579,6,no
MAZDA B2300,2.3,(4 cyl),Auto-L5,2WD,Gasoline,NF,LEV,1FMXT02.31F5,pickup,2,N/A,18,23,20,26.1276,6,no
MAZDA B2300,2.3,(4 cyl),Man-5,2WD,Gasoline,NF,LEV,1FMXT02.31F5,pickup,2,N/A,21,26,23,30.1731,7,no
MAZDA B2500,2.5,(4 cyl),Auto-L4,2WD,Gasoline,NF,LEV,1FMXT02.51F5,pickup,2,N/A,18,22,19,25.2571,5,no
MAZDA B2500,2.5,(4 cyl),Auto-L4,2WD,Gasoline,CL,T1,1FMXT02.51BA,pickup,1,N/A,18,22,19,25.2571,5,no
MAZDA B2500,2.5,(4 cyl),Man-5,2WD,Gasoline,CL,T1,1FMXT02.51BA,pickup,1,N/A,19,24,21,27.6981,6,no
MAZDA B2500,2.5,(4 cyl),Man-5,2WD,Gasoline,CL,TLEV,1FMXT02.51D5,pickup,1,N/A,19,24,21,27.6981,6,no
MAZDA B3000,3,(6 cyl),Auto-L5,2WD,Gasoline,NF,LEV,1FMXT03.01F5,pickup,2,N/A,15,20,17,21.3079,4,no
MAZDA B3000,3,(6 cyl),Man-5,2WD,Gasoline,NF,LEV,1FMXT03.01F5,pickup,2,N/A,15,21,17,22.5605,4,no
MAZDA B3000,3,(6 cyl),Auto-L5,2WD,Gasoline,NF,LEV,1FMXT03.02F4,pickup,1,N/A,15,20,17,21.3079,4,no
MAZDA B3000,3,(6 cyl),Man-5,2WD,Gasoline,NF,LEV,1FMXT03.02F4,pickup,1,N/A,15,21,17,22.5605,4,no
MAZDA B3000,3,(6 cyl),Auto-L5,4WD,Gasoline,NF,LEV,1FMXT03.02F5,pickup,1,N/A,14,18,15,19.5674,3,no
MAZDA B3000,3,(6 cyl),Man-5,4WD,Gasoline,NF,LEV,1FMXT03.02F5,pickup,1,N/A,15,19,16,21.2464,4,no
MAZDA B3000 FFV,3,(6 cyl),Auto-L5,2WD,ethanol/gas,NF,LEV,1FMXT03.02F6,pickup,1/1,N/A,11/15,14/20,12/17,15.8879,6/4,no
MAZDA B4000,4,(6 cyl),Auto-L5,2WD,Gasoline,NF,LEV,1FMXT04.02F5,pickup,1,N/A,15,20,17,21.5333,4,no
MAZDA B4000,4,(6 cyl),Man-5,2WD,Gasoline,NF,LEV,1FMXT04.02F5,pickup,1,N/A,16,20,18,22.6884,5,no
MAZDA B4000,4,(6 cyl),Auto-L5,4WD,Gasoline,NF,LEV,1FMXT04.02F5,pickup,1,N/A,14,17,15,19.4514,3,no
MAZDA B4000,4,(6 cyl),Man-5,4WD,Gasoline,NF,LEV,1FMXT04.02F5,pickup,1,N/A,14,18,16,20.3342,4,no
MAZDA MPV,2.5,(6 cyl),Auto-L4,2WD,Gasoline,NF,LEV,1TKXT02.5CMA,minivan,1,N/A,16,21,18,23.2199,5,no
MAZDA MX-5 Miata,1.8,(4 cyl),Auto-L4,2WD,Gasoline,NF,LEV,1TKXV01.8CJA,small car,2,N/A,20,25,22,28.5439,6,no
MAZDA MX-5 Miata,1.8,(4 cyl),Man-6,2WD,Gasoline,NF,LEV,1TKXV01.8CJA,small car,2,N/A,20,26,22,29.0738,6,no
MAZDA MX-5 Miata,1.8,(4 cyl),Man-5,2WD,Gasoline,NF,LEV,1TKXV01.8CJA,small car,2,N/A,20,26,23,29.6908,7,no
MAZDA Millenia,2.3,(6 cyl),Auto-L4,2WD,Gasoline,CL,T1,1TKXV02.3AMA,small car,1,N/A,17,25,20,26.2512,6,no
MAZDA Millenia,2.5,(6 cyl),Auto-L4,2WD,Gasoline,CL,TLEV,1TKXV02.5BMB,small car,1,N/A,17,24,20,25.9196,6,no
MAZDA Protege,1.6,(4 cyl),Auto-L4,2WD,Gasoline,NF,ULEV,1TKXV01.6DJA,small car,3,N/A,23,30,26,33.9441,8,no
MAZDA Protege,1.6,(4 cyl),Man-5,2WD,Gasoline,NF,ULEV,1TKXV01.6DJA,small car,3,N/A,25,31,28,37.0363,8,no
MAZDA Protege,2,(4 cyl),Auto-L4,2WD,Gasoline,NF,ULEV,1TKXV02.0GJA,small car,3,N/A,22,28,24,31.4849,7,no
MAZDA Protege,2,(4 cyl),Man-5,2WD,Gasoline,NF,ULEV,1TKXV02.0GJA,small car,3,N/A,22,28,24,32.0158,7,no
MAZDA Tribute,2,(4 cyl),Man-5,2WD,Gasoline,NF,LEV,1TKXT02.0CJA,SUV,2,N/A,21,26,23,29.8286,7,no
MAZDA Tribute,2,(4 cyl),Man-5,4WD,Gasoline,NF,LEV,1TKXT02.0CJA,SUV,2,N/A,20,24,21,27.9163,6,no
MAZDA Tribute,3,(6 cyl),Auto-L4,2WD,Gasoline,NF,LEV,1TKXT03.0FLB,SUV,2,N/A,16,22,18,23.783,5,no
MAZDA Tribute,3,(6 cyl),Auto-L4,4WD,Gasoline,NF,LEV,1TKXT03.0FLB,SUV,2,N/A,16,22,18,23.2056,5,no
MERCEDES-BENZ C240,2.6,(6 cyl),Man-6,2WD,Gasoline,CL,LEV,1MBXV02.6LBI,small car,2,N/A,16,25,19,24.7561,5,no
MERCEDES-BENZ C240,2.6,(6 cyl),Auto-L5,2WD,Gasoline,CL,LEV,1MBXV02.6LBI,small car,2,N/A,18,24,20,26.076,6,no
MERCEDES-BENZ CL500,5,(8 cyl),Auto-L5,2WD,Gasoline,CL,ULEV,1MBXV05.0UBI,small car,3,N/A,14,21,17,21.7427,4,no
MERCEDES-BENZ CL55 AMG,5.4,(8 cyl),Auto-L5,2WD,Gasoline,CL,LEV,1MBXV05.5LBI,small car,2,N/A,14,20,17,21.4208,4,no
MERCEDES-BENZ CL600,5.8,(12 cyl),Auto-L5,2WD,Gasoline,CL,TLEV,1MBXV05.8TBI,small car,1,N/A,14,21,16,21.1604,4,no
MERCEDES-BENZ CLK320,3.2,(6 cyl),Auto-L5,2WD,Gasoline,CL,LEV,1MBXV03.2LTR,small car,2,N/A,18,26,21,27.7144,6,no
MERCEDES-BENZ CLK320 Cabriolet,3.2,(6 cyl),Auto-L5,2WD,Gasoline,CL,LEV,1MBXV03.2LTR,small car,2,N/A,18,25,20,26.6448,6,no
MERCEDES-BENZ CLK430,4.3,(8 cyl),Auto-L5,2WD,Gasoline,CL,LEV,1MBXV04.3LTR,small car,2,N/A,16,23,19,24.2185,5,no
MERCEDES-BENZ CLK430 Cabriolet,4.3,(8 cyl),Auto-L5,2WD,Gasoline,CL,LEV,1MBXV04.3LTR,small car,2,N/A,16,22,18,23.6962,5,no
MERCEDES-BENZ CLK55 AMG,5.4,(8 cyl),Auto-L5,2WD,Gasoline,CL,LEV,1MBXV05.5LTR,small car,2,N/A,16,22,18,23.2512,5,no
MERCEDES-BENZ E320,3.2,(6 cyl),Auto-L5,2WD,Gasoline,CL,ULEV,1MBXV03.2UBI,midsize car,3,N/A,18,26,21,27.2083,6,no
MERCEDES-BENZ E320 4Matic,3.2,(6 cyl),Auto-L5,4WD,Gasoline,CL,ULEV,1MBXV03.2UBI,midsize car,3,N/A,17,24,20,26.1414,6,no
MERCEDES-BENZ E320 4Matic Wagon,3.2,(6 cyl),Auto-L5,4WD,Gasoline,CL,ULEV,1MBXV03.2UBI,station wagon,3,N/A,17,25,20,25.9523,6,no
MERCEDES-BENZ E320 Wagon,3.2,(6 cyl),Auto-L5,2WD,Gasoline,CL,ULEV,1MBXV03.2UBI,station wagon,3,N/A,17,25,20,26.2635,6,no
MERCEDES-BENZ E430,4.3,(8 cyl),Auto-L5,2WD,Gasoline,CL,ULEV,1MBXV04.3UBI,midsize car,3,N/A,16,23,19,23.953,5,no
MERCEDES-BENZ E430 4Matic,4.3,(8 cyl),Auto-L5,4WD,Gasoline,CL,ULEV,1MBXV04.3UBI,midsize car,3,N/A,16,21,18,22.8832,5,no
MERCEDES-BENZ E55 AMG,5.4,(8 cyl),Auto-L5,2WD,Gasoline,CL,LEV,1MBXV05.5LBI,midsize car,2,N/A,15,22,18,23.0415,5,no
MERCEDES-BENZ ML320,3.2,(6 cyl),Auto-L5,4WD,Gasoline,CA,ULEV,1MBXT03.21BI,SUV,1,N/A,15,19,17,21.6579,4,no
MERCEDES-BENZ ML320,3.2,(6 cyl),Auto-L5,4WD,Gasoline,FA,T1,1MBXT03.21BI,SUV,0,N/A,15,19,17,21.6579,4,no
MERCEDES-BENZ ML430,4.3,(8 cyl),Auto-L5,4WD,Gasoline,CA,LEV,1MBXT04.31BI,SUV,1,N/A,14,19,16,20.5087,4,no
MERCEDES-BENZ ML430,4.3,(8 cyl),Auto-L5,4WD,Gasoline,FA,T1,1MBXT04.31BI,SUV,0,N/A,14,19,16,20.5087,4,no
MERCEDES-BENZ ML55 AMG,5.5,(8 cyl),Auto-L5,4WD,Gasoline,CA,LEV,1MBXT05.51TR,SUV,1,N/A,12,16,14,17.6847,2,no
MERCEDES-BENZ ML55 AMG,5.5,(8 cyl),Auto-L5,4WD,Gasoline,FA,T1,1MBXT05.51TR,SUV,0,N/A,12,16,14,17.6847,2,no
MERCEDES-BENZ S430,4.3,(8 cyl),Auto-L5,2WD,Gasoline,CL,LEV,1MBXV04.3LBI,large car,2,N/A,16,23,18,23.8582,5,no
MERCEDES-BENZ S500,5,(8 cyl),Auto-L5,2WD,Gasoline,CL,ULEV,1MBXV05.0UBI,large car,3,N/A,14,21,17,21.7427,4,no
MERCEDES-BENZ S55 AMG,5.4,(8 cyl),Auto-L5,2WD,Gasoline,CL,LEV,1MBXV05.5LBI,large car,2,N/A,14,20,17,21.4208,4,no
MERCEDES-BENZ S600,5.8,(12 cyl),Auto-L5,2WD,Gasoline,CL,TLEV,1MBXV05.8TBI,large car,1,N/A,14,21,16,21.1604,4,no
MERCEDES-BENZ SL500,5,(8 cyl),Auto-L5,2WD,Gasoline,CL,LEV,1MBXV05.0LTR,small car,2,N/A,14,21,17,21.6999,4,no
MERCEDES-BENZ SL600,6,(12 cyl),Auto-L5,2WD,Gasoline,CL,T1,1MBXV06.01BI,small car,1,N/A,12,17,14,17.5668,2,no
MERCEDES-BENZ SLK230 Kompressor,2.3,(4 cyl),Man-6,2WD,Gasoline,CL,LEV,1MBXV02.3LBI,small car,2,N/A,18,27,21,27.3635,6,no
MERCEDES-BENZ SLK230 Kompressor,2.3,(4 cyl),Auto-L5,2WD,Gasoline,CL,LEV,1MBXV02.3LBI,small car,2,N/A,20,27,23,29.5965,7,no
MERCEDES-BENZ SLK320,3.2,(6 cyl),Man-6,2WD,Gasoline,CL,LEV,1MBXV03.2LTR,small car,2,N/A,16,25,19,24.7347,5,no
MERCEDES-BENZ SLK320,3.2,(6 cyl),Auto-L5,2WD,Gasoline,CL,LEV,1MBXV03.2LTR,small car,2,N/A,18,25,21,27.1189,6,no
MERCURY Cougar,2,(4 cyl),Man-5,2WD,Gasoline,CL,TLEV,1FMXV02.0VD5,small car,1,N/A,21,31,24,31.7234,7,no
MERCURY Cougar,2.5,(6 cyl),Auto-L4,2WD,Gasoline,CL,TLEV,1FMXV02.5VD5,small car,1,N/A,17,26,21,26.7895,6,no
MERCURY Cougar,2.5,(6 cyl),Man-5,2WD,Gasoline,CL,TLEV,1FMXV02.5VD5,small car,1,N/A,18,27,21,27.1958,6,no
MERCURY Grand Marquis,4.6,(8 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1FMXV04.6VF5,large car,2,N/A,16,23,18,23.8945,5,no
MERCURY Mountaineer,4,(6 cyl),Auto-L5,2WD,Gasoline,NF,LEV,1FMXT04.02F5,SUV,1,N/A,15,20,17,21.5333,4,no
MERCURY Mountaineer,4,(6 cyl),Auto-L5,4WD,Gasoline,NF,LEV,1FMXT04.02F5,SUV,1,N/A,13,18,15,19.3143,3,no
MERCURY Mountaineer,5,(8 cyl),Auto-L4,2WD,Gasoline,NF,LEV,1FMXT05.02F5,SUV,1,N/A,13,18,15,18.6223,3,no
MERCURY Mountaineer,5,(8 cyl),Auto-L4,4WD,Gasoline,NF,LEV,1FMXT05.02F5,SUV,1,N/A,13,18,15,18.6223,3,no
MERCURY Sable,3,(6 cyl),Auto-L4,2WD,Gasoline,NF,LEV,1FMXV03.0VF3,midsize car,2,N/A,16,25,19,24.7252,5,no
MERCURY Sable,3,(6 cyl),Auto-L4,2WD,Gasoline,NF,LEV,1FMXV03.0VF3,midsize car,2,N/A,17,25,20,26.2052,6,no
MERCURY Sable Wagon,3,(6 cyl),Auto-L4,2WD,Gasoline,NF,LEV,1FMXV03.0VF3,station wagon,2,N/A,16,24,19,24.0531,5,no
MERCURY Sable Wagon,3,(6 cyl),Auto-L4,2WD,Gasoline,NF,LEV,1FMXV03.0VF3,station wagon,2,N/A,17,24,19,24.7537,5,no
MERCURY Villager,3.3,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1FMXT03.3C5C,minivan,1,N/A,15,21,17,22.0712,4,no
MITSUBISHI Diamante,3.5,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1MLXV03.5GNG,midsize car,2,N/A,16,23,18,23.6899,5,no
MITSUBISHI Eclipse,2.4,(4 cyl),Auto-S4,2WD,Gasoline,CL,LEV,1DSXV02.4GNG,small car,2,N/A,18,25,20,26.7002,6,no
MITSUBISHI Eclipse,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1DSXV02.4GNG,small car,2,N/A,18,25,21,26.9909,6,no
MITSUBISHI Eclipse,2.4,(4 cyl),Man-5,2WD,Gasoline,CL,LEV,1DSXV02.4GNG,small car,2,N/A,20,27,23,29.526,7,no
MITSUBISHI Eclipse,3,(6 cyl),Auto-S4,2WD,Gasoline,CL,LEV,1DSXV03.0GNS,small car,2,N/A,17,26,20,26.5361,6,no
MITSUBISHI Eclipse,3,(6 cyl),Man-5,2WD,Gasoline,CL,LEV,1DSXV03.0GNS,small car,2,N/A,18,26,21,27.1184,6,no
MITSUBISHI Eclipse Spyder,2.4,(4 cyl),Auto-S4,2WD,Gasoline,CL,LEV,1DSXV02.4GNG,small car,2,N/A,18,25,21,26.8445,6,no
MITSUBISHI Eclipse Spyder,2.4,(4 cyl),Auto-S4,2WD,Gasoline,CL,LEV,1DSXV02.4GNH,small car,2,N/A,18,25,21,26.8445,6,no
MITSUBISHI Eclipse Spyder,2.4,(4 cyl),Man-5,2WD,Gasoline,CL,LEV,1DSXV02.4GNG,small car,2,N/A,20,27,23,29.5541,7,no
MITSUBISHI Eclipse Spyder,2.4,(4 cyl),Man-5,2WD,Gasoline,CL,LEV,1DSXV02.4GNH,small car,2,N/A,20,27,23,29.5541,7,no
MITSUBISHI Eclipse Spyder,3,(6 cyl),Auto-S4,2WD,Gasoline,CL,LEV,1DSXV03.0GNG,small car,2,N/A,17,24,19,25.1697,5,no
MITSUBISHI Eclipse Spyder,3,(6 cyl),Man-5,2WD,Gasoline,CL,LEV,1DSXV03.0GNG,small car,2,N/A,17,25,20,26.0491,6,no
MITSUBISHI Galant,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,ULEV,1DSXV02.4G3G,midsize car,3,N/A,19,26,21,27.8389,6,no
MITSUBISHI Galant,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1DSXV02.4GNG,midsize car,2,N/A,19,26,21,27.8389,6,no
MITSUBISHI Galant,3,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1DSXV03.0GNS,midsize car,2,N/A,17,25,20,26.2588,6,no
MITSUBISHI Mirage,1.5,(4 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1MTXV01.5GND,small car,2,N/A,24,32,27,36.0249,8,no
MITSUBISHI Mirage,1.5,(4 cyl),Man-5,2WD,Gasoline,CL,LEV,1MTXV01.5GND,small car,2,N/A,27,35,30,40.5872,8,no
MITSUBISHI Mirage,1.8,(4 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1MTXV01.8GNG,small car,2,N/A,22,30,25,33.1307,7,no
MITSUBISHI Mirage,1.8,(4 cyl),Man-5,2WD,Gasoline,CL,LEV,1MTXV01.8GNG,small car,2,N/A,24,33,28,36.5682,8,no
MITSUBISHI Montero,3.5,(6 cyl),Auto-S5,4WD,Gasoline,CL,LEV,1MTXT03.5GNG,SUV,1,N/A,12,16,14,17.4812,2,no
MITSUBISHI Montero,3.5,(6 cyl),Auto-L4,4WD,Gasoline,CL,LEV,1MTXT03.5GNG,SUV,1,N/A,13,16,14,18.2597,2,no
MITSUBISHI Montero Sport,3,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1MTXT03.5GNS,SUV,1,N/A,16,21,18,22.965,5,no
MITSUBISHI Montero Sport,3,(6 cyl),Auto-L4,4WD,Gasoline,CL,LEV,1MTXT03.5GNS,SUV,1,N/A,16,20,17,22.3636,4,no
MITSUBISHI Montero Sport,3.5,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1MTXT03.5GNS,SUV,1,N/A,15,20,17,21.7947,4,no
MITSUBISHI Montero Sport,3.5,(6 cyl),Auto-L4,4WD,Gasoline,CL,LEV,1MTXT03.5GNS,SUV,1,N/A,15,18,16,20.6095,4,no
NISSAN Altima,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1NSXV02.4C4A,small car,2,N/A,19,26,21,27.6434,6,no
NISSAN Altima,2.4,(4 cyl),Man-5,2WD,Gasoline,CL,LEV,1NSXV02.4C4A,small car,2,N/A,20,28,23,30.3362,7,no
