Model,Displ,Cyl,Trans,Drive,Fuel,Sales Area,Stnd,Underhood ID,Veh Class,Air Pollution Score,FE Calc Appr,City MPG,Hwy MPG,Cmb MPG,Unadj Cmb MPG,Greenhouse Gas Score,SmartWay
FORD Escort,2,(4 cyl),Auto-L4,2WD,Gasoline,NF,LEV,2FMXV02.0VF3,small car,2,N/A,23,32,26,34.2862,8,no
FORD Escort ZX2,2,(4 cyl),Auto-L4,2WD,Gasoline,NF,LEV,2FMXV02.0VF3,small car,2,N/A,22,30,25,32.5311,7,no
FORD Escort ZX2,2,(4 cyl),Man-5,2WD,Gasoline,NF,LEV,2FMXV02.0VF3,small car,2,N/A,23,31,26,33.7989,8,no
FORD Excursion,5.4,,,2WD,Gasoline,CA,LEV,2FMXA05.4JFC,SUV,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD Excursion,5.4,,,4WD,Gasoline,CA,LEV,2FMXA05.4JFC,SUV,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD Excursion,6.8,,,2WD,Gasoline,CA,LEV,2FMXA06.8JFC,SUV,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD Excursion,6.8,,,4WD,Gasoline,CA,LEV,2FMXA06.8JFC,SUV,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD Expedition,4.6,(8 cyl),Auto-L4,2WD,Gasoline,NF,LEV,2FMXT04.66F7,SUV,0,N/A,14,19,16,20.1038,4,no
FORD Expedition,4.6,(8 cyl),Auto-L4,4WD,Gasoline,NF,LEV,2FMXT04.66F7,SUV,0,N/A,12,16,14,17.6385,2,no
FORD Expedition,5.4,(8 cyl),Auto-L4,2WD,Gasoline,NF,LEV,2FMXT05.4RF8,SUV,0,N/A,12,17,13,17.1534,1,no
FORD Expedition,5.4,(8 cyl),Auto-L4,4WD,Gasoline,NF,LEV,2FMXT05.4RF8,SUV,0,N/A,11,15,13,16.0068,1,no
FORD Explorer,4,(6 cyl),Auto-L5,2WD,Gasoline,NF,LEV,2FMXT04.02F8,SUV,1,N/A,14,19,16,20.5223,4,no
FORD Explorer,4,(6 cyl),Man-5,2WD,Gasoline,NF,LEV,2FMXT04.02F8,SUV,1,N/A,15,20,17,21.572,4,no
FORD Explorer,4,(6 cyl),Auto-L5,4WD,Gasoline,NF,LEV,2FMXT04.02F8,SUV,1,N/A,13,18,15,19.5887,3,no
FORD Explorer,4,(6 cyl),Man-5,4WD,Gasoline,NF,LEV,2FMXT04.02F8,SUV,1,N/A,14,18,16,20.5007,4,no
FORD Explorer,4.6,(8 cyl),Auto-L5,2WD,Gasoline,NF,LEV,2FMXT04.62F5,SUV,1,N/A,13,18,15,18.9359,3,no
FORD Explorer,4.6,(8 cyl),Auto-L5,4WD,Gasoline,NF,LEV,2FMXT04.62F5,SUV,1,N/A,13,17,14,18.4891,2,no
FORD Explorer Sport,4,(6 cyl),Auto-L5,2WD,Gasoline,NF,LEV,2FMXT04.02F3,SUV,1,N/A,15,20,17,21.5353,4,no
FORD Explorer Sport,4,(6 cyl),Man-5,2WD,Gasoline,NF,LEV,2FMXT04.02F3,SUV,1,N/A,16,20,17,22.3791,4,no
FORD Explorer Sport,4,(6 cyl),Auto-L5,4WD,Gasoline,NF,LEV,2FMXT04.02F3,SUV,1,N/A,13,18,15,19.5887,3,no
FORD Explorer Sport,4,(6 cyl),Man-5,4WD,Gasoline,NF,LEV,2FMXT04.02F3,SUV,1,N/A,14,18,15,19.8766,3,no
FORD Explorer Sport Trac,4,(6 cyl),Auto-L5,2WD,Gasoline,NF,LEV,2FMXT04.02F3,pickup,1,N/A,14,19,16,20.5179,4,no
FORD Explorer Sport Trac,4,(6 cyl),Man-5,2WD,Gasoline,NF,LEV,2FMXT04.02F3,pickup,1,N/A,15,20,17,21.572,4,no
FORD Explorer Sport Trac,4,(6 cyl),Auto-L5,4WD,Gasoline,NF,LEV,2FMXT04.02F3,pickup,1,N/A,13,18,15,19.5887,3,no
FORD Explorer Sport Trac,4,(6 cyl),Man-5,4WD,Gasoline,NF,LEV,2FMXT04.02F3,pickup,1,N/A,14,18,16,20.5007,4,no
FORD F150,5.4,(8 cyl),Auto-L4,2WD,CNG,CA,SLEV,2FMXT05.4RP5,pickup,2,N/A,11,15,12,15.6884,2,no
FORD F150,4.2,(6 cyl),Auto-L4,2WD,Gasoline,NF,ULEV,2FMXT04.22H5,pickup,1,N/A,14,19,16,20.6121,4,no
FORD F150,4.2,(6 cyl),Man-5,2WD,Gasoline,NF,ULEV,2FMXT04.22H5,pickup,1,N/A,15,19,17,21.5381,4,no
FORD F150,4.2,(6 cyl),Auto-L4,4WD,Gasoline,NF,ULEV,2FMXT04.22H5,pickup,1,N/A,14,18,15,19.7604,3,no
FORD F150,4.2,(6 cyl),Man-5,4WD,Gasoline,NF,ULEV,2FMXT04.22H5,pickup,1,N/A,14,18,15,19.8235,3,no
FORD F150,4.6,,,2WD,Gasoline,FC,B10,2FMXT05.4RF6,pickup,1,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F150,4.6,,,4WD,Gasoline,FC,B10,2FMXT05.4RF6,pickup,1,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F150,4.6,(8 cyl),Man-5,2WD,Gasoline,CA,LEV,2FMXT05.4PF5,pickup,1,N/A,13,18,15,19.3892,3,no
FORD F150,4.6,(8 cyl),Auto-L4,2WD,Gasoline,CA,LEV,2FMXT05.4PF5,pickup,1,N/A,14,19,16,20.318,4,no
FORD F150,4.6,(8 cyl),Man-5,4WD,Gasoline,CA,LEV,2FMXT05.4PF5,pickup,1,N/A,12,17,14,18.0959,2,no
FORD F150,4.6,(8 cyl),Auto-L4,4WD,Gasoline,CA,LEV,2FMXT05.4PF5,pickup,1,N/A,13,17,14,18.352,2,no
FORD F150,5.4,,,2WD,Gasoline,FC,B10,2FMXT05.4RF6,pickup,1,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F150,5.4,,,4WD,Gasoline,FC,B10,2FMXT05.4RF6,pickup,1,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F150,5.4,(8 cyl),Auto-L4,2WD,Gasoline,NF,LEV,2FMXT05.42F5,pickup,1,N/A,11,15,12,15.7374,0,no
FORD F150,5.4,(8 cyl),Auto-L4,2WD,Gasoline,CA,LEV,2FMXT05.4PF5,pickup,1,N/A,13,18,15,19.2273,3,no
FORD F150,5.4,(8 cyl),Auto-L4,4WD,Gasoline,CA,LEV,2FMXT05.4PF5,pickup,1,N/A,12,16,14,17.7241,2,no
FORD F150,5.4,,,2WD,Gasoline,CA,ULEV,2FMXA05.4HJD,pickup,1,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F150,5.4,,,2WD,CNG,FA+CF,ULEV,2G9XT05.46NN,pickup,1,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F150,5.4,(8 cyl),Auto-L4,2WD,CNG,FA+CF,ULEV,2FMXT05.4RP5,pickup,1,N/A,11,15,12,15.6884,2,no
FORD F150,5.4,,,4WD,CNG,FA+CF,ULEV,2G9XT05.46NN,pickup,1,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F150,4.6,(8 cyl),Man-5,2WD,Gasoline,FA+CF,LEV,2FMXT05.4PF5,pickup,0,N/A,13,18,15,19.3892,3,no
FORD F150,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FA+CF,LEV,2FMXT05.4PF5,pickup,0,N/A,14,19,16,20.318,4,no
FORD F150,4.6,(8 cyl),Man-5,4WD,Gasoline,FA+CF,LEV,2FMXT05.4PF5,pickup,0,N/A,12,17,14,18.0959,2,no
FORD F150,4.6,(8 cyl),Auto-L4,4WD,Gasoline,FA+CF,LEV,2FMXT05.4PF5,pickup,0,N/A,13,17,14,18.352,2,no
FORD F150,4.6,,,2WD,Gasoline,NF,LEV,2FMXT05.4RF8,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F150,4.6,,,4WD,Gasoline,NF,LEV,2FMXT05.4RF8,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F150,4.6,(8 cyl),Auto-L4,4WD,Gasoline,NF,LEV,2FMXT05.4RF8,pickup,0,N/A,13,17,14,18.352,2,no
FORD F150,5.4,(8 cyl),Auto-L4,2WD,Gasoline,FA+CF,LEV,2FMXT05.4PF5,pickup,0,N/A,13,18,15,19.2273,3,no
FORD F150,5.4,(8 cyl),Auto-L4,4WD,Gasoline,FA+CF,LEV,2FMXT05.4PF5,pickup,0,N/A,12,16,14,17.7241,2,no
FORD F150,5.4,,,2WD,Gasoline,NF,LEV,2FMXT05.4RF8,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F150,5.4,,,2WD,Gasoline,FA+CF,LEV,2G9XT05.46NN,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F150,5.4,(8 cyl),Auto-L4,2WD,Gasoline,NF,LEV,2FMXT05.4RF8,pickup,0,N/A,11,15,12,15.7374,0,no
FORD F150,5.4,(8 cyl),Auto-L4,2WD,Gasoline,NF,LEV,2FMXT05.4RF8,pickup,0,N/A,13,18,15,19.2273,3,no
FORD F150,5.4,,,4WD,Gasoline,NF,LEV,2FMXT05.4RF8,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F150,5.4,,,4WD,Gasoline,FA+CF,LEV,2G9XT05.46NN,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F150,5.4,(8 cyl),Auto-L4,4WD,Gasoline,NF,LEV,2FMXT05.4RF8,pickup,0,N/A,12,16,14,17.7241,2,no
FORD F150,5.4,,,2WD,CNG/gas,CA,ULEV,2G9XT05.46NN,pickup,1/0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F150,5.4,,,4WD,CNG/gas,CA,ULEV,2G9XT05.46NN,pickup,1/0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F250,5.4,,,2WD,Gasoline,CA,LEV,2FMXA05.4JFC,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F250,5.4,,,4WD,Gasoline,CA,LEV,2FMXA05.4JFC,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F250,6.8,,,2WD,Gasoline,CA,LEV,2FMXA06.8JFC,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F250,6.8,,,4WD,Gasoline,CA,LEV,2FMXA06.8JFC,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F350,5.4,,,2WD,Gasoline,CA,LEV,2FMXA05.4JFC,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F350,5.4,,,4WD,Gasoline,CA,LEV,2FMXA05.4JFC,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F350,6.8,,,2WD,Gasoline,CA,LEV,2FMXA06.8JFC,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F350,6.8,,,4WD,Gasoline,CA,LEV,2FMXA06.8JFC,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD Focus,2,(4 cyl),Man-5,2WD,Gasoline,NF,ULEV,2FMXV02.0VJ3,small car,3,N/A,22,31,25,33.5027,7,no
FORD Focus,2,(4 cyl),Auto-L4,2WD,Gasoline,CA,ULEV,2FMXV02.0VJ4,small car,3,N/A,23,29,25,33.1634,7,no
FORD Focus,2,(4 cyl),Auto-L4,2WD,Gasoline,NF,ULEV,2FMXV02.0VJ3,small car,3,N/A,23,29,25,33.2869,7,no
FORD Focus,2,(4 cyl),Man-5,2WD,Gasoline,NF,ULEV,2FMXV02.0VJ3,small car,3,N/A,25,32,28,36.6636,8,no
FORD Focus,2,(4 cyl),Man-6,2WD,Gasoline,NF,LEV,2FMXV02.0VF4,small car,2,N/A,18,23,20,26.3631,6,no
FORD Focus,2,(4 cyl),Auto-L4,2WD,Gasoline,NF,LEV,2FMXV02.0VF3,small car,2,N/A,23,29,25,33.1634,7,no
FORD Focus,2,(4 cyl),Auto-L4,2WD,Gasoline,NF,LEV,2FMXV02.0VF3,small car,2,N/A,23,29,25,33.2869,7,no
FORD Focus,2,(4 cyl),Auto-L4,2WD,Gasoline,NF,LEV,2FMXV02.0VF6,small car,2,N/A,23,29,25,33.2869,7,no
FORD Focus,2,(4 cyl),Man-5,2WD,Gasoline,NF,LEV,2FMXV02.0VF3,small car,2,N/A,25,32,28,36.6636,8,no
FORD Focus Station Wagon,2,(4 cyl),Man-5,2WD,Gasoline,NF,ULEV,2FMXV02.0VJ3,station wagon,3,N/A,22,31,25,33.5027,7,no
FORD Focus Station Wagon,2,(4 cyl),Auto-L4,2WD,Gasoline,CA,ULEV,2FMXV02.0VJ4,station wagon,3,N/A,23,29,25,33.1634,7,no
FORD Focus Station Wagon,2,(4 cyl),Auto-L4,2WD,Gasoline,NF,LEV,2FMXV02.0VF3,station wagon,2,N/A,23,29,25,33.1036,7,no
FORD Focus Station Wagon,2,(4 cyl),Auto-L4,2WD,Gasoline,NF,LEV,2FMXV02.0VF3,station wagon,2,N/A,23,29,25,33.1634,7,no
FORD Focus Station Wagon,2,(4 cyl),Man-5,2WD,Gasoline,NF,LEV,2FMXV02.0VF3,station wagon,2,N/A,25,32,28,36.6636,8,no
FORD Mustang,3.8,(6 cyl),Auto-L4,2WD,Gasoline,NF,ULEV,2FMXV03.8VH5,small car,3,N/A,17,25,20,25.876,6,no
FORD Mustang,3.8,(6 cyl),Man-5,2WD,Gasoline,NF,ULEV,2FMXV03.8VH5,small car,3,N/A,17,27,21,26.8547,6,no
FORD Mustang,3.8,(6 cyl),Auto-L4,2WD,Gasoline,NL+CF,LEV,2FMXV03.8VFB,small car,2,N/A,17,25,20,25.876,6,no
FORD Mustang,3.8,(6 cyl),Man-5,2WD,Gasoline,NL+CF,LEV,2FMXV03.8VFB,small car,2,N/A,17,27,21,26.8547,6,no
FORD Mustang,4.6,(8 cyl),Auto-L4,2WD,Gasoline,CL,TLEV,2FMXV04.6VD4,small car,1,N/A,16,22,18,23.2329,5,no
FORD Mustang,4.6,(8 cyl),Man-5,2WD,Gasoline,CL,TLEV,2FMXV04.6VD4,small car,1,N/A,16,23,19,24.3967,5,no
FORD Ranger,2.3,(4 cyl),Auto-L5,2WD,Gasoline,NF,LEV,2FMXT02.31F5,pickup,2,N/A,18,23,20,26.1276,6,no
FORD Ranger,2.3,(4 cyl),Man-5,2WD,Gasoline,NF,LEV,2FMXT02.31F5,pickup,2,N/A,21,25,23,29.6888,7,no
FORD Ranger,3,(6 cyl),Auto-L5,2WD,Gasoline,NF,LEV,2FMXT03.01F5,pickup,2,N/A,15,20,17,22.1094,4,no
FORD Ranger,3,(6 cyl),Man-5,2WD,Gasoline,NF,LEV,2FMXT03.01F5,pickup,2,N/A,17,21,18,23.7253,5,no
FORD Ranger,4,(6 cyl),Auto-L5,2WD,Gasoline,NF,LEV,2FMXT04.01F6,pickup,2,N/A,15,20,17,21.5534,4,no
FORD Ranger,3,(6 cyl),Auto-L5,2WD,Gasoline,NF,LEV,2FMXT03.02F5,pickup,1,N/A,15,20,17,22.1094,4,no
FORD Ranger,3,(6 cyl),Man-5,2WD,Gasoline,NF,LEV,2FMXT03.02F5,pickup,1,N/A,17,21,18,23.7253,5,no
FORD Ranger,3,(6 cyl),Auto-L5,4WD,Gasoline,NF,LEV,2FMXT03.02F5,pickup,1,N/A,14,17,16,20.0312,4,no
FORD Ranger,3,(6 cyl),Man-5,4WD,Gasoline,NF,LEV,2FMXT03.02F5,pickup,1,N/A,16,20,17,22.5,4,no
FORD Ranger,4,(6 cyl),Auto-L5,2WD,Gasoline,NF,LEV,2FMXT04.02F3,pickup,1,N/A,15,20,17,21.5534,4,no
FORD Ranger,4,(6 cyl),Man-5,2WD,Gasoline,NF,LEV,2FMXT04.02F3,pickup,1,N/A,16,20,17,22.3791,4,no
FORD Ranger,4,(6 cyl),Auto-L5,4WD,Gasoline,NF,LEV,2FMXT04.02F3,pickup,1,N/A,13,17,15,18.8516,3,no
FORD Ranger,4,(6 cyl),Man-5,4WD,Gasoline,NF,LEV,2FMXT04.02F3,pickup,1,N/A,14,18,15,19.8766,3,no
FORD Taurus,3,(6 cyl),Auto-L4,2WD,Gasoline,NF,LEV,2FMXV03.0VF3,large car,2,N/A,18,25,20,26.52,6,no
FORD Taurus,3,(6 cyl),Auto-L4,2WD,Gasoline,NF,LEV,2FMXV03.0VF3,large car,2,N/A,18,25,21,26.6762,6,no
FORD Taurus Wagon,3,(6 cyl),Auto-L4,2WD,Gasoline,NF,LEV,2FMXV03.0VF3,station wagon,2,N/A,17,24,19,25.1087,5,no
FORD Taurus Wagon,3,(6 cyl),Auto-L4,2WD,Gasoline,NF,LEV,2FMXV03.0VF3,station wagon,2,N/A,17,24,20,25.9715,6,no
FORD Thunderbird,3.9,(8 cyl),Auto-L5,2WD,Gasoline,CL,LEV,2FMXV03.9VF5,small car,2,N/A,15,22,17,22.3411,4,no
FORD Windstar,3.8,(6 cyl),Auto-L4,2WD,Gasoline,NF,ULEV,2FMXT03.82J7,minivan,2,N/A,16,21,18,22.802,5,no
FORD Windstar Cargo Van,3.8,(6 cyl),Auto-L4,2WD,Gasoline,NF,ULEV,2FMXT03.82J7,minivan,2,N/A,16,21,18,22.802,5,no
GMC Envoy,4.2,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2GMXT04.2185,SUV,1,N/A,14,20,16,20.8709,4,no
GMC Envoy,4.2,(6 cyl),Auto-L4,4WD,Gasoline,CL,LEV,2GMXT04.2185,SUV,1,N/A,14,19,16,20.1388,4,no
GMC Envoy,4.2,(6 cyl),Auto-L4,2WD,Gasoline,CA,LEV,2GMXA04.2187,SUV,1,N/A,14,19,16,20.0082,4,no
GMC Envoy,4.2,(6 cyl),Auto-L4,4WD,Gasoline,CA,LEV,2GMXA04.2187,SUV,1,N/A,14,19,15,19.8854,3,no
GMC Envoy,4.2,(6 cyl),Auto-L4,2WD,Gasoline,FA,T1,2GMXT04.2188,SUV,0,N/A,14,19,16,20.0082,4,no
GMC Envoy,4.2,(6 cyl),Auto-L4,4WD,Gasoline,FA,T1,2GMXT04.2188,SUV,0,N/A,14,19,15,19.8854,3,no
GMC Jimmy,4.3,(6 cyl),Man-5,2WD,Gasoline,NL+CF,LEV,2GMXT04.3182,SUV,1,N/A,14,20,16,20.8677,4,no
GMC Jimmy,4.3,(6 cyl),Man-5,2WD,Gasoline,CL,LEV,2GMXT04.3187,SUV,1,N/A,14,20,16,20.8677,4,no
GMC Jimmy,4.3,(6 cyl),Auto-L4,2WD,Gasoline,NL+CF,LEV,2GMXT04.3182,SUV,1,N/A,15,20,17,22.2491,4,no
GMC Jimmy,4.3,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2GMXT04.3187,SUV,1,N/A,15,20,17,22.2491,4,no
GMC Jimmy,4.3,(6 cyl),Man-5,4WD,Gasoline,CL,LEV,2GMXT04.3187,SUV,1,N/A,12,16,14,17.6413,2,no
GMC Jimmy,4.3,(6 cyl),Auto-L4,4WD,Gasoline,NL+CF,LEV,2GMXT04.3182,SUV,1,N/A,14,18,15,19.8471,3,no
GMC Jimmy,4.3,(6 cyl),Auto-L4,4WD,Gasoline,CL,LEV,2GMXT04.3187,SUV,1,N/A,14,18,15,19.8471,3,no
GMC Safari,4.3,(6 cyl),Auto-L4,4WD,Gasoline,NL+CF,LEV,2GMXT04.3183,van,1,N/A,14,18,15,19.8471,3,no
GMC Safari,4.3,(6 cyl),Auto-L4,4WD,Gasoline,CL,LEV,2GMXT04.3188,van,1,N/A,14,18,15,19.8471,3,no
GMC Safari,4.3,(6 cyl),Auto-L4,2WD,Gasoline,NL+CF,LEV,2GMXT04.3183,van,1,N/A,15,20,17,22.2491,4,no
GMC Safari,4.3,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2GMXT04.3188,van,1,N/A,15,20,17,22.2491,4,no
GMC Safari,4.3,(6 cyl),Auto-L4,2WD,Gasoline,NL+CF,LEV,2GMXT04.3183,van,1,N/A,14,18,16,20.076,4,no
GMC Safari,4.3,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2GMXT04.3188,van,1,N/A,14,18,16,20.076,4,no
GMC Safari,4.3,(6 cyl),Auto-L4,4WD,Gasoline,CA,ULEV,2GMXA04.3189,van,1,N/A,14,18,15,19.8471,3,no
GMC Safari,4.3,(6 cyl),Auto-L4,4WD,Gasoline,CA,ULEV,2GMXA04.3189,van,1,N/A,13,17,15,19.0098,3,no
GMC Safari,4.3,(6 cyl),Auto-L4,4WD,Gasoline,FA,T1,2GMXT04.3181,van,0,N/A,14,18,15,19.8471,3,no
GMC Safari,4.3,(6 cyl),Auto-L4,4WD,Gasoline,FA,T1,2GMXT04.3181,van,0,N/A,13,17,15,19.0098,3,no
GMC Savana 1500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,CA,LEV,2GMXA04.3192,van,1,N/A,13,17,15,18.9215,3,no
GMC Savana 1500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,CA,LEV,2GMXA04.3192,van,1,N/A,13,16,14,18.2743,2,no
GMC Savana 1500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA+CF,LEV,2GMXT04.3193,van,0,N/A,13,17,15,18.9215,3,no
GMC Savana 1500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA+CF,LEV,2GMXT04.3193,van,0,N/A,13,16,14,18.2743,2,no
GMC Savana 1500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA,T1,2GMXT04.3180,van,0,N/A,13,17,15,18.9215,3,no
GMC Savana 1500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA,T1,2GMXT04.3185,van,0,N/A,13,17,15,18.9215,3,no
GMC Savana 1500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA,T1,2GMXT04.3185,van,0,N/A,13,16,14,18.2743,2,no
GMC Savana 1500,5,(8 cyl),Auto-L4,2WD,Gasoline,FA,T1,2GMXT05.0181,van,0,N/A,13,17,15,19.0465,3,no
GMC Savana 1500,5,(8 cyl),Auto-L4,2WD,Gasoline,FA,T1,2GMXT05.0182,van,0,N/A,13,17,15,19.0465,3,no
GMC Savana 1500,5,(8 cyl),Auto-L4,2WD,Gasoline,FA,T1,2GMXT05.0182,van,0,N/A,13,17,15,18.7116,3,no
GMC Savana 1500,5,(8 cyl),Auto-L4,2WD,Gasoline,CA,T1,2GMXT05.0181,van,0,N/A,13,17,15,19.0465,3,no
GMC Savana 1500,5,(8 cyl),Auto-L4,2WD,Gasoline,CA,T1,2GMXT05.0182,van,0,N/A,13,17,15,19.0465,3,no
GMC Savana 1500,5,(8 cyl),Auto-L4,2WD,Gasoline,CA,T1,2GMXT05.0182,van,0,N/A,13,17,15,18.7116,3,no
GMC Savana 1500,5.7,(8 cyl),Auto-L4,2WD,Gasoline,FA+CF,LEV,2GMXT05.7195,van,0,N/A,12,16,14,17.7245,2,no
GMC Savana 1500,5.7,(8 cyl),Auto-L4,2WD,Gasoline,FA+CF,LEV,2GMXT05.7195,van,0,N/A,12,16,14,17.346,2,no
GMC Savana 1500,5.7,(8 cyl),Auto-L4,2WD,Gasoline,CA,LEV,2GMXA06.0194,van,0,N/A,12,16,14,17.7245,2,no
GMC Savana 1500,5.7,(8 cyl),Auto-L4,2WD,Gasoline,CA,LEV,2GMXA06.0194,van,0,N/A,12,16,14,17.346,2,no
GMC Savana 1500,5.7,(8 cyl),Auto-L4,2WD,Gasoline,FA,T1,2GMXT06.0187,van,0,N/A,12,16,14,17.7245,2,no
GMC Savana 1500,5.7,(8 cyl),Auto-L4,2WD,Gasoline,FA,T1,2GMXT06.0187,van,0,N/A,12,16,14,17.346,2,no
GMC Savana 2500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,CA,LEV,2GMXA04.3192,van,1,N/A,13,17,15,18.9215,3,no
GMC Savana 2500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,CA,LEV,2GMXA04.3192,van,1,N/A,13,16,14,18.2743,2,no
GMC Savana 2500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA+CF,LEV,2GMXT04.3193,van,0,N/A,13,17,15,18.9215,3,no
GMC Savana 2500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA+CF,LEV,2GMXT04.3193,van,0,N/A,13,16,14,18.2743,2,no
GMC Savana 2500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA,T1,2GMXT04.3180,van,0,N/A,13,17,15,18.9215,3,no
GMC Savana 2500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA,T1,2GMXT04.3185,van,0,N/A,13,17,15,18.9215,3,no
GMC Savana 2500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA,T1,2GMXT04.3185,van,0,N/A,13,16,14,18.2743,2,no
GMC Savana 2500,5,(8 cyl),Auto-L4,2WD,Gasoline,FA,T1,2GMXT05.0181,van,0,N/A,13,17,15,19.0465,3,no
GMC Savana 2500,5,(8 cyl),Auto-L4,2WD,Gasoline,FA,T1,2GMXT05.0182,van,0,N/A,13,17,15,19.0465,3,no
GMC Savana 2500,5,(8 cyl),Auto-L4,2WD,Gasoline,FA,T1,2GMXT05.0182,van,0,N/A,13,17,15,18.7116,3,no
GMC Savana 2500,5,(8 cyl),Auto-L4,2WD,Gasoline,CA,T1,2GMXT05.0181,van,0,N/A,13,17,15,19.0465,3,no
GMC Savana 2500,5,(8 cyl),Auto-L4,2WD,Gasoline,CA,T1,2GMXT05.0182,van,0,N/A,13,17,15,19.0465,3,no
GMC Savana 2500,5,(8 cyl),Auto-L4,2WD,Gasoline,CA,T1,2GMXT05.0182,van,0,N/A,13,17,15,18.7116,3,no
GMC Savana 2500,5.7,(8 cyl),Auto-L4,2WD,Gasoline,FA+CF,LEV,2GMXT05.7195,van,0,N/A,12,16,14,17.7245,2,no
GMC Savana 2500,5.7,(8 cyl),Auto-L4,2WD,Gasoline,FA+CF,LEV,2GMXT05.7195,van,0,N/A,12,16,14,17.346,2,no
GMC Savana 2500,5.7,(8 cyl),Auto-L4,2WD,Gasoline,CA,LEV,2GMXA06.0194,van,0,N/A,12,16,14,17.7245,2,no
GMC Savana 2500,5.7,(8 cyl),Auto-L4,2WD,Gasoline,CA,LEV,2GMXA06.0194,van,0,N/A,12,16,14,17.346,2,no
GMC Savana 2500,5.7,(8 cyl),Auto-L4,2WD,Gasoline,FA,T1,2GMXT06.0187,van,0,N/A,12,16,14,17.7245,2,no
GMC Savana 2500,5.7,(8 cyl),Auto-L4,2WD,Gasoline,FA,T1,2GMXT06.0187,van,0,N/A,12,16,14,17.346,2,no
GMC Savana 2500 Dual-Fuel,5.7,,,,CNG/gas,CA,LEV,2TJXT05.7188,van,0/0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Savana 2500 Dual-Fuel,5.7,,,,CNG/gas,CA,LEV,2TJXT05.7188,van,0/0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Savana 3500,5.7,,,,Gasoline,CA,LEV,2GMXA06.0188,van,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Savana 3500,5.7,,,,Gasoline,CA,LEV,2GMXA06.0188,van,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Savana 3500,6,,,,Gasoline,CA,LEV,2GMXA06.0188,van,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Savana 3500,6,,,,Gasoline,CA,LEV,2GMXA06.0188,van,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Savana 3500,8.1,,,,Gasoline,CA,LEV,2GMXA08.1201,van,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Savana 3500,8.1,,,,Gasoline,CA,LEV,2GMXA08.1201,van,0,N/A,N/A,N/A,N/A,N/A,N/A,no
